Data Source;World Development Indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Last Updated Date;2024-03-28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
North America;NAC;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23525.674047294;23933.7605363924;24943.9567386712;25897.9984845429;27194.6245504686;28177.3996312901;29384.3032360351;30849.0708897409;32212.6752934408;33862.6261076871;35650.123216695;36460.3257738;37310.2714361231;38792.3821791899;40962.0009903227;43360.9283244452;45501.795339068;47221.5147027966;47767.8073076115;46376.8032046992;47808.0293030612;49236.0577222662;50842.1090994862;52395.747695278;54188.0672775148;55554.459207058;56724.7631310751;58740.6448980356;61520.3038141491;63624.113083569;61973.7615525943;68716.8089397872;74769.6404504036;
Namibia;NAM;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3875.94162112098;4191.51994755605;4450.41613781403;4340.95559520322;4369.65223796502;4499.74923923489;4600.28986061009;4752.74198128142;4842.2931275553;4955.17057133313;5126.5896433743;5197.38174626367;5437.06606380668;5698.27613631863;6487.93344603334;6778.63214946943;7392.81540330676;7901.46421735461;8156.66937486744;8116.32379026299;8579.84076679351;9061.27137423206;9458.79117285252;9863.58445751289;10609.2098839632;10783.274520279;10582.8182278806;10335.2674258223;10512.9753099514;10434.0959115612;9548.23295183415;10161.286581567;11531.3005163764;
New Caledonia;NCL;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Niger;NER;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;731.572753422118;729.967308773109;738.200375984603;734.589984849829;740.023394779971;748.818485202513;738.026380510083;737.215933849991;792.616010090191;775.132248222827;756.755652962508;801.845564663275;825.238950424883;830.182881443225;825.73648643545;881.853541750042;928.796178051252;948.694944687435;1004.08364971578;992.91384833792;1051.09031825381;1057.83987059706;1148.39534272563;1118.3491137006;1134.74171615092;1138.1136507762;1146.01041845331;1155.9738499994;1221.95973834237;1269.06838612434;1282.57192353366;1309.28628625812;1505.54264771219;
Nigeria;NGA;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2056.82879123112;2080.02280237594;2170.47583023989;2121.7780706721;2073.66925014378;2062.19922115299;2133.47343312171;2178.34839299416;2203.58177365594;2191.25873873385;2292.8418315335;2418.26634406791;2757.45233165057;2938.27148422629;3208.58586596191;3428.65241597721;3648.90380987909;3887.73675227429;4116.82842284994;4355.76908780903;4632.13131259775;4843.60455539881;4899.52919646751;5136.64524267725;5415.86121025289;5342.03599096303;5159.58044421876;5120.00559788163;5212.1388707046;5291.66296998221;5137.59840216061;5431.9192114316;5862.23507005742;
Nicaragua;NIC;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1947.81741614496;1963.6764998691;1970.69851637165;1965.30613635338;2030.06532238619;2150.22576406221;2284.73885447908;2375.0828300786;2451.60965502927;2621.39013000677;2750.78142539539;2857.2524963145;2886.83515404523;2981.69747640049;3186.57276731782;3384.22793300423;3584.17315912969;3814.35569198039;3964.33808052969;3802.9178643529;3959.96922623599;4234.82708244732;4392.62888338747;4567.4180962991;4889.21418629573;5230.52823060395;5618.06654571177;5915.38972207813;5772.22504633547;5627.04745610843;5523.55791393006;6280.92284563394;6877.07083200217;
Netherlands;NLD;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19162.0271171505;20133.9281600569;20786.3459961602;21396.9926219071;22365.7596612302;23430.2786317442;24506.9491573887;26012.2438768204;27708.7579759063;29268.5360985179;31874.8780479427;33189.9739568609;34447.2053180645;34151.5011536968;35810.8113179253;37625.5617084958;41013.5514436649;43949.1593312246;46420.2016795592;44555.608135705;45036.0998025999;46599.02103045;47272.1030187972;49241.5178406305;49233.2153954401;50288.5913949377;52288.4150841353;55088.6338006744;57826.6284976675;61089.5834206486;61068.4058621127;67693.3264311302;74541.7992402552;
Norway;NOR;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18448.5526448846;19567.2533258627;20609.240678169;21569.2502652769;23012.1122946493;24344.3004674651;26816.3138408281;28603.3670458193;28198.4317655443;30573.7342242442;36986.4941984639;37833.4804107324;38056.2404278106;38684.7096825099;42672.9375348936;47966.8640112608;54369.1766461345;56181.3045666857;62072.7539854909;55618.6337641836;58219.6143463523;62460.0908157002;65774.3520746224;67377.9262258772;66332.4614374198;60737.8868132779;59280.1992028829;64589.5559196863;70253.8463693384;70939.6055180362;67110.60457055;86891.9964886406;121259.240045276;
Nepal;NPL;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;825.589677429129;884.670193933246;915.989364144833;947.92064247012;1022.35450267956;1055.26270702434;1108.07571212787;1160.38562766845;1185.69293096979;1232.58760023815;1315.97063164967;1387.79780932568;1390.16949109209;1453.40817325745;1543.01887756633;1629.15925270972;1720.62604033749;1814.09516328528;1949.50407931321;2039.90505428881;2153.12640634806;2264.32951082506;2474.08354998607;2656.35882852921;2887.63157327986;2931.62049532666;2925.53214565469;3495.52880047287;3808.72211345447;4088.42135925771;3972.51532316473;4252.3751749416;4726.60650378106;
Nauru;NRU;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4206.65883805151;4004.87969170172;3785.9019545252;3626.4577994182;6112.70684929802;5784.69238420116;5755.29015707287;6426.36896534574;8465.94307134633;8795.19867345024;10090.957867004;9404.41020164763;10032.5232035333;9359.98672496946;10134.2767722185;10976.3948108191;11418.5593444937;12126.5887460305;13021.398870157;
New Zealand;NZL;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14871.4551034056;14560.4500543414;14937.4543136692;15964.2562442835;17111.1505208986;17885.3537056542;18441.6345459801;19127.3004126074;19319.9835645765;20579.365916514;21500.6292898099;22521.0409382492;23306.2795376277;23987.3688944924;25096.6858778485;25677.4190803252;27744.0617198326;29353.5006283723;29827.1425475385;30682.9538757235;31214.0510925451;32701.3785970948;32988.6097597613;36242.6212285958;37293.3567850718;37479.6829800129;39933.5744436033;42204.7457412663;42507.4288120852;45215.699506988;45256.2696935468;48555.5523439365;52547.0117697812;
OECD members;OED;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16684.9526518378;17315.186666537;17943.6162525667;18421.6863579905;19233.233174779;20003.1871723614;20884.7169054301;21831.4275419948;22417.533529722;23284.0100532945;24716.2667069622;25485.4567862855;26265.6621354491;27043.010311737;28473.3015659579;29808.2342127795;31790.7533872818;33347.1117192801;34222.1270095064;33280.6920180501;34549.5326748365;35994.5065518111;36980.1904846281;38280.1253646225;39396.0140376268;40509.2434876019;41872.2054341509;43474.7731618853;45159.4982758581;47139.2655394556;46088.202286437;50608.9171898235;55671.8577397767;
Oman;OMN;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26296.7247384135;27457.7816682162;29065.536249123;30233.081782328;31146.331484621;32789.1157843785;33825.9972546119;35906.4913353372;36711.9594933325;36821.770766399;39581.1002204065;41745.8064484949;41423.6996751428;40641.5594601396;41633.9337509708;43198.0219540474;46090.0997859602;48588.5587606196;52665.0252707649;55272.6222338459;53255.6064232312;50267.6468570866;50308.4628218068;47520.0737459247;44573.9741880282;36449.0884881843;33800.292052506;34218.3881261022;35034.5858610716;35248.207400256;34952.163477917;37842.8397570061;41738.1607783558;
Other small states;OSS;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10965.7924245705;11532.3929621148;12116.6440303721;12683.7638390841;14027.1729265747;14982.056778839;16833.7545852532;18622.685406773;20104.7995880608;20331.2486318548;22016.9520751175;23843.2017240586;24962.8466373129;25204.2476599383;24957.1649630063;21226.7712183163;20695.7998912032;22131.6955642874;22750.1375231075;23483.0282462706;22362.3996499079;24144.8217315455;26601.85791194;
Pakistan;PAK;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1907.26437163201;2005.7102565417;2152.23500908322;2185.34321304828;2249.16989743919;2340.1763302971;2423.55855557443;2418.19414428519;2436.30781322976;2488.89943692709;2573.34389795909;2644.35598159186;2686.98914255426;2825.4737747661;3059.3792507212;3312.63468404615;3546.29719428438;3723.42506520338;3791.77982248926;3861.55196873071;3878.29328522158;3980.06989856706;4148.79391663118;4275.90278078024;4414.82859591352;4583.07238175405;4733.54610150774;4891.71977393238;5236.3642488072;5376.28411672822;5284.66458428095;5774.90388782666;6351.00252324571;
Panama;PAN;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5267.72663512127;5834.79216225516;6324.9134273547;6688.99183102902;6884.27837688054;7007.76922309166;7278.3794476673;7725.09416327316;8219.35965549023;8491.16806898922;8745.17362320711;8819.34294631334;8980.52543631409;9361.07722101935;10138.7884785004;10996.5928700245;12087.4644311001;13646.4531226928;15000.6393252779;15009.3236505374;15789.8294176403;17624.9834062524;19441.1306743496;21646.1031123271;23807.6873209931;26316.9245710876;28918.9881546486;31638.1519360222;33034.751364135;34178.9238005126;28096.6122983929;33563.660625424;39292.6875051924;
Peru;PER;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3351.98581706505;3467.91244022108;3456.71140604931;3650.292008994;4105.18059178516;4416.12425860398;4537.79935201821;4826.26201085862;4776.20581971897;4834.64783368216;5000.77871191954;5076.38727204205;5373.09604032452;5647.66910871758;6027.77355521635;6548.04828658198;7198.50563879803;7961.29629613321;8791.25863194168;8881.92551488583;9664.27127150208;10400.948481172;10679.7977510315;11196.3777289241;11410.3291928696;11481.464556988;11933.6003263784;12442.7464624852;13001.4612484879;13275.2815672205;11813.9884362791;13830.5702579441;15052.5031043298;
Philippines;PHL;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2662.61728152858;2676.26834122956;2684.64905097217;2742.81437105076;2856.18274534585;2980.45013635865;3136.14517427663;3273.82716103089;3215.25863881204;3292.02874259011;3437.10869801545;3545.85068029605;3658.68975532118;3842.3466179317;4121.95156080233;4375.79506971648;4661.96261251276;5005.59101551218;5224.59099904389;5236.97757145735;5587.06613735179;5818.59366837458;6244.17792452931;6559.71277599132;6905.11304591;7122.72473553054;7614.77319338776;8001.75647996477;8566.84956022295;9102.18923747193;8208.66938592418;8933.13376641384;10136.5527084588;
Palau;PLW;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9631.9586618227;10429.3174571875;10958.2745373974;10794.1097410859;11606.3405236297;12491.9936452983;12963.7952264582;13760.6962724247;13396.3471236878;12778.3006358123;13159.7335730103;14566.6895588214;15334.5416206362;15193.8953376753;16460.4899110422;17880.5766012149;18022.4426213912;17594.9938541658;18244.4004103214;18554.5072658486;17323.4277027004;15572.7392991737;;
Papua New Guinea;PNG;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1716.96381227338;1883.08672278492;2115.52906234108;2467.45442760605;2573.87153942546;2450.12471110022;2592.76738970259;2445.31847308239;2297.03010846151;2291.22711571486;2207.15410220113;2178.90892495194;2136.57376978282;2153.39380000389;2198.39602252334;2334.89055163263;2457.95152533252;2637.96180447355;2599.1232550897;2709.80532599772;2930.76964838656;2938.24939804332;3046.78367144486;3133.19024853737;3530.49907161425;3704.96272023941;3851.26492650684;3967.01619620096;3957.92865835243;4115.37039039474;3951.24592978629;4014.2854655247;4432.7896182552;
Poland;POL;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6180.98568849563;5920.67752122041;6188.8911984364;6555.73590638741;7035.25748356607;7680.08837773824;8275.1891474161;8934.97814153592;9487.68548487205;10040.8983752327;10673.4777116381;11123.0019205635;11804.2662616751;12289.1439155582;13354.061550949;13896.7933802514;15152.2460110485;16806.6504336854;18303.3529197976;19239.3726431387;20887.2093679102;22658.3773208623;23589.1475743289;24319.8802935066;25316.3315445949;26822.6642478406;28165.8365529133;29958.1207092074;32027.6027335558;35487.9109958983;36322.0437578784;40462.6887122126;46609.6062630848;
Pre-demographic dividend;PRE;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1476.83135479248;1504.00359392642;1547.93069590522;1552.10821556078;1540.16841704051;1575.62860369986;1655.90839339233;1761.55194064803;1878.26567467973;1949.43366337942;2060.9766161752;2138.55560443635;2199.00689592943;2113.75427676143;2391.64731879205;2532.83017805596;2694.91217575908;2850.59410378527;3004.5658350141;3071.08804890437;3212.6273713931;3321.38045348771;3379.03124339477;3518.38895302792;3606.92681229801;3426.06625196343;3417.21876429734;3505.15513935638;3583.24386533263;3663.2657336511;3520.47579216203;3687.96831770805;4005.04627316315;
Puerto Rico;PRI;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13408.7073603645;14081.6274103275;14962.9832979307;15894.6631835196;16757.2539886005;17722.4373635818;18258.4941368344;19299.5559190714;20478.1532556059;21776.6904722741;22935.2028836808;24879.2175833676;25465.6735672848;25965.8790162219;28989.6282931868;29346.9235217744;29952.6363603839;30582.9873125009;30774.7601678108;30533.3834398909;30928.7909301353;31824.1548383855;32582.6224082106;33172.6712604566;33682.850026137;34016.0223523129;34346.8673317443;34363.7459921451;35045.8359615111;36268.2433367531;34254.9359670163;36156.6466053643;40510.9924296149;
Korea; Dem. People's Rep.;PRK;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Portugal;PRT;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11771.9163246906;12730.9451672143;13173.1686284431;13193.7339245208;13568.9217170851;14396.842327449;14916.4448326258;15785.7916533337;16686.9426713769;17718.1515724418;18879.0582089447;19530.6785313917;20356.647299736;20852.2404289696;21478.4297345147;22725.2774946084;24682.5646236933;25738.9369093531;26665.8372952939;26458.1096957925;27257.2292078491;26769.5118850004;26438.0163019973;27936.0396644563;28742.4403783509;29660.8960672526;31607.7542431733;33044.7167387479;34928.5435337746;37845.2099689668;35874.7807325535;38783.0115625218;44484.297435137;
Paraguay;PRY;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5603.71322491105;5839.10326280372;5918.62482983602;6199.78671313754;6507.06671312505;6929.3597438438;7003.39496744718;7262.05298368032;7191.82353748056;7046.72129785085;6905.25194096227;6884.07450553888;6890.74125150923;7238.9528039156;7644.8067322377;7963.71661425576;8514.23135782456;9126.94268489996;9809.75493595329;9747.69025655528;10833.901040954;11384.3721783312;10861.3602313031;11992.0830301088;12411.3020900799;12436.2346805553;13024.1498931552;13604.1747171995;14181.4251478856;14186.9271811206;14063.2737005537;15091.3251039017;15982.6044425;
West Bank and Gaza;PSE;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2200.90090234064;2301.60304199268;2268.34257283008;2530.03230390403;2851.4493828269;3052.07880835798;2782.16055379016;2514.87848144453;2178.70109644069;2469.18363445827;3013.38129950504;3371.51387938669;3354.09869480837;3485.04161403643;3712.20409758384;3950.24130014908;4120.27108838546;4494.7313227255;5255.82560942147;5371.68710020242;5510.13293040455;5954.40078363208;6305.39180301552;6401.74089135074;6470.10353970142;6510.32543569655;5705.15502055161;6224.65677620519;6759.02159778116;
Pacific island small states;PSS;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2709.4569294126;2745.44115465061;2928.38046843773;3040.37241341499;3213.46164303327;3370.84646407757;3510.33857587389;3467.3833192235;3506.64339923839;3708.65536336684;3678.54588157846;3762.68411587527;3865.12671031045;3962.71643951506;4191.8645932082;4359.69180244814;4532.52291773483;4602.71165427791;4726.75230022076;4667.40989273129;4837.62888937095;5058.73059689345;5269.71028912555;5534.1235707283;6199.91844164123;6601.7697078631;6759.01622038085;7093.72782085576;7415.10709014898;7508.48610479675;6585.36531251138;6521.4945277116;7742.12410743777;
Post-demographic dividend;PST;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18008.2161052646;18688.2550595723;19319.5937053686;19833.5879099371;20708.8796503065;21578.1545534045;22491.0815878737;23483.3741166273;24282.1676953882;25336.2651433375;26936.9361198388;27909.4207380292;28866.4979285172;29811.5604267376;31430.1835249174;32959.1434683065;35087.7189954607;36822.4643299137;37761.0260121262;36690.7445814239;38030.8033959932;39470.7630278927;40525.2331569251;42000.7551171873;43102.6228900894;44188.4321961997;45674.5791204234;47495.8115870484;49497.6071500986;51816.6443661296;50641.317744114;55651.0853443812;60837.2080939378;
French Polynesia;PYF;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Qatar;QAT;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88707.2941946769;89675.0549980207;92911.4831099683;93630.2053122148;110286.963199435;112073.100620194;121877.59405812;121689.453668535;124470.952037555;125789.104112218;143070.210492504;157255.394194743;163219.491990009;158675.812666885;143332.90766037;98787.3784871089;84998.4679248948;92177.595943793;93660.4072943196;94611.7341527321;94005.3583478977;102506.126297765;114049.227996855;
Romania;ROU;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5276.72184758595;4791.9045973576;4511.9971176028;4695.95009288631;4992.06562884862;5425.4159698375;5743.53066478701;5563.04669889388;5544.27799636839;5596.44706338077;5848.82937846632;6520.62454492925;7301.19862055801;7560.35704747746;8990.54599198175;9602.10475909396;11556.6242467632;13703.1930974851;16782.2400848581;16631.321220525;17353.0078365874;18802.8619327657;19809.1466866608;19677.1612550093;20632.221267435;21624.3679248962;23904.6619488314;26943.2773708443;29568.1066915411;33550.5906649759;34294.6608980243;37971.0545519053;43239.642987582;
Russian Federation;RUS;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8027.7529296875;7857.81591796875;6862.3837890625;6419.50927734375;5734.41015625;5613.28076171875;5517.85888671875;5699.94775390625;5465.05615234375;5914.326171875;6825.3916015625;7361.36376953125;8037.474609375;9254.537109375;10226.7685546875;11822.34765625;14912.2314453125;16648.24609375;20163.603515625;19389.9453125;20490.12890625;22798.673828125;24303.47265625;26073.876953125;25761.642578125;24085.326171875;24128.083984375;25926.4453125;28821.265625;30067.740234375;30011.57421875;33185.66796875;34637.76171875;
Rwanda;RWA;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;552.9616045016;544.950399056626;576.883385250088;525.677590559818;313.621913858037;512.607118235015;498.380266057467;505.576544075805;539.12516637221;563.752825300923;617.050239691376;675.00142715824;762.20536733176;776.223528014744;834.616418139588;917.057870486372;1005.4301265141;1081.88484976509;1193.27090462113;1242.70423334452;1315.14428491742;1412.59897253509;1449.73159778511;1503.97351843112;1665.00382715066;1763.24918995072;1842.20777153928;1934.97295529462;2098.89772601755;2283.46620349836;2182.22241970021;2469.00298776433;2793.1850208006;
South Asia;SAS;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1262.99420543759;1303.23892196818;1379.37992452359;1440.65403164535;1525.63105606154;1629.88194810959;1736.19445968205;1794.96979081306;1877.17978189141;2008.91945596278;2097.17858725973;2198.0456975453;2269.07142408384;2435.80828015794;2644.19205809715;2887.35726840849;3153.66923437689;3420.33132661628;3547.93947142371;3767.34209477206;4037.86737677001;4268.23907284214;4611.03514967901;4800.01971122214;4976.51079486038;5190.49950378928;5519.56032092736;5827.26025966184;6271.6034844449;6561.55498699174;6270.4103916423;7019.98532539294;7937.05074136469;
Saudi Arabia;SAU;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32478.0217662726;37109.4557691982;38036.4585366559;37190.872535259;37113.6695434901;36924.2440445053;37555.288902975;37601.552495512;38104.0542881229;36236.2315331293;38164.9905698855;37612.2861549663;36239.6702551241;40172.8174673503;43572.4882173109;46012.7616533981;46862.7220218893;47129.5306906618;49106.0008212579;46624.8097428374;47999.0081439078;53049.8729955594;54696.2152997658;53883.8788303274;54356.170150637;48173.8445061434;45602.6039820703;47551.8595195922;48861.18780002;49018.9098990994;47278.6930165072;51607.0113635651;59279.8900475083;
Sudan;SDN;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1519.96936035156;1658.638671875;1779.88696289063;1874.171875;1887.27685546875;1989.10791015625;2093.83032226563;2457.36010742188;2534.31982421875;2586.20654296875;2732.02856445313;2892.32250976563;3030.68701171875;3198.49658203125;3360.79614257813;3558.00219726563;3789.27172851563;3985.38037109375;4086.00732421875;3876.2578125;3954.46899414063;4293.56201171875;3917.82055664063;3953.73803710938;4544.037109375;4519.4873046875;4813.86865234375;4613.9501953125;4453.767578125;4308.42138671875;4091.84228515625;4083.97509765625;4217.421875;
Senegal;SEN;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1549.98346183624;1598.71503280136;1610.9834886409;1626.31934193496;1616.77567044406;1697.44973308663;1721.42184627132;1762.9500572765;1845.14471619857;1943.17985014036;2016.43092138578;2100.15890018946;2083.42887026038;2188.88004094127;2293.92403767414;2405.90761414591;2472.75636947564;2543.52475589763;2618.32707505305;2636.11531052809;2684.49406288069;2702.26106241094;2774.64702355756;2780.11368438905;2872.11981088677;3017.35057563407;3126.43188474113;3259.19257987366;3449.84793045624;3575.97469091967;3574.0169278246;3874.94515793917;4210.35927863676;
Singapore;SGP;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23812.9760978234;25528.0135110466;27019.3650079227;30059.3890590312;33054.5864817873;35087.0090168552;36869.5620269305;39283.0785251196;37557.0252235368;39943.7183501514;43775.8726538541;43104.2827297039;45080.2663441014;48774.7247211609;54377.3438540928;58814.9144535567;64054.2708632162;68793.7097837442;67718.4182987851;66212.3175147369;75389.7681763297;80052.3914982651;82064.9611910836;83001.7878013707;84423.1913432675;86974.7476230627;89495.0154493688;95334.1455686864;100642.752176026;102630.933142278;100226.36846454;118887.822065854;127606.814763458;
Solomon Islands;SLB;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1294.5446869483;1377.07298404952;1541.34063378465;1593.85839488819;1709.45272073677;1866.66100514266;1877.00984102137;1839.60045781395;1833.10823307933;1801.00171601989;1539.38028592176;1414.54984811554;1364.2627435499;1448.34513688059;1565.6156775217;1695.07098488153;1779.32544115488;1851.92971331106;1960.73484007899;1984.32204829138;2151.92045556383;2303.04298866792;2344.52347678438;2447.57716227545;2459.60119429406;2462.83315625514;2561.13831694806;2625.13452999906;2696.64101672402;2727.89453168489;2607.48182686863;2645.34556016287;2654.97032846244;
Sierra Leone;SLE;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;764.529679447361;799.221202379744;673.805908203506;700.21539917114;698.110217779604;654.336232472232;674.381440503022;637.241717401054;649.291864447528;641.77940394665;683.350087289854;617.621258758514;749.921915398865;804.263300888307;850.36818063372;891.059854383277;937.049915554938;1016.49993775175;1065.10658984016;1076.47129001141;1129.79803563861;1190.09846112391;1385.22736682137;1721.25737761518;1756.72833562258;1567.9820542342;1641.30196758057;1593.51532239987;1649.0363421828;1726.06948716063;1675.21257099058;1781.93034315783;1930.90072713085;
El Salvador;SLV;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2873.3959286201;2963.11481532611;3190.21283838833;3407.49865309499;3603.84648115686;3816.62472269482;3884.96354010308;4044.2277713752;4167.93950091422;4289.79783560725;4410.68213999298;4527.22394206947;4652.09319364137;4805.71701810257;4971.34793419768;5262.80810711318;5663.65859083786;5914.68771380769;6133.67452391685;6019.90895281215;6200.23976659878;6542.94498027132;6622.57462932175;6966.57224149774;7332.90444933331;7712.37270522968;8174.47412527597;8617.92170824529;9024.79266988161;9398.02882143611;8759.14515976971;10140.9727557659;11098.0983942883;
San Marino;SMR;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44776.7316044727;47910.6017189773;52165.7858270175;53658.7731687103;56843.3556534733;56596.0282310652;58623.5291828493;61871.1816342791;64439.6409364605;67933.9251384258;73713.8391294738;73952.6318393296;65973.6111363612;62015.6986714621;56456.3000918701;52759.3833385276;52290.9019285883;54688.3050044304;55117.6192926753;56893.4722366813;58201.5271020427;60314.0019043298;62623.9048137335;59521.3829890943;67982.970511185;;
Somalia;SOM;GDP per capita, PPP (current international $);NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1051.70295982092;1222.40209527935;1422.08153242577;1506.29375808403;1558.29442450628;1585.21210632507;1612.5115825986;1538.24857261331;1609.09351201255;1710.96228128642;
